id_student,region,code_module,code_presentation,age_band,final_result,score,sum_click,module
203481,West Midlands Region,BBB,2013B,0-35,Pass,70.27,1136,BBB-2013B
203568,East Anglian Region,FFF,2014B,0-35,Fail,49.75,2480,FFF-2014B
203640,Yorkshire Region,BBB,2013J,0-35,Pass,65.93,176,BBB-2013J
203707,East Anglian Region,FFF,2013B,0-35,Fail,56.75,3300,FFF-2013B
203963,London Region,GGG,2014B,35-55,Pass,0.0,515,GGG-2014B
204117,London Region,FFF,2014J,0-35,Withdrawn,22.0,1220,FFF-2014J
204182,South West Region,DDD,2013J,0-35,Pass,109.65,964,DDD-2013J
204410,South West Region,DDD,2014J,0-35,Pass,171.25,3367,DDD-2014J
204505,North Western Region,DDD,2013J,0-35,Pass,131.88,8251,DDD-2013J
204609,North Western Region,DDD,2014J,35-55,Pass,156.75,1244,DDD-2014J
204725,South Region,CCC,2014B,0-35,Pass,118.55,2136,CCC-2014B
204738,North Western Region,GGG,2014B,35-55,Distinction,0.0,2105,GGG-2014B
204745,North Western Region,GGG,2013J,35-55,Fail,0.0,361,GGG-2013J
204746,London Region,BBB,2013B,0-35,Distinction,71.32,410,BBB-2013B
204996,London Region,DDD,2013B,0-35,Pass,154.49,1048,DDD-2013B
205350,South West Region,AAA,2013J,35-55,Pass,72.2,1665,AAA-2013J
205398,London Region,CCC,2014B,35-55,Fail,9.12,1357,CCC-2014B
205425,East Anglian Region,CCC,2014B,0-35,Distinction,179.24,1736,CCC-2014B
205425,East Anglian Region,EEE,2013J,0-35,Distinction,94.36,1813,EEE-2013J
205442,Ireland,DDD,2013J,35-55,Pass,171.5,978,DDD-2013J
205494,South West Region,AAA,2014J,35-55,Pass,64.0,1114,AAA-2014J
205719,East Anglian Region,AAA,2013J,0-35,Fail,27.3,333,AAA-2013J
205788,East Anglian Region,BBB,2013J,35-55,Pass,75.29,1028,BBB-2013J
206003,South East Region,BBB,2014B,35-55,Distinction,90.73,1064,BBB-2014B
206245,North Western Region,CCC,2014B,35-55,Pass,177.06,2039,CCC-2014B
206342,South Region,FFF,2013J,35-55,Fail,14.75,258,FFF-2013J
206599,South West Region,CCC,2014B,0-35,Fail,98.95,1170,CCC-2014B
206599,South West Region,FFF,2013J,0-35,Pass,58.25,2064,FFF-2013J
226374,Wales,BBB,2013B,35-55,Fail,58.54,379,BBB-2013B
226747,East Anglian Region,BBB,2014B,0-35,Distinction,85.18,616,BBB-2014B
226827,South East Region,BBB,2013B,0-35,Pass,83.91,1433,BBB-2013B
226839,South Region,BBB,2014J,0-35,Pass,73.2,942,BBB-2014J
226879,Scotland,GGG,2014J,35-55,Distinction,0.0,1048,GGG-2014J
226890,South West Region,GGG,2014J,0-35,Pass,0.0,169,GGG-2014J
226895,South Region,DDD,2014B,35-55,Withdrawn,46.6,913,DDD-2014B
226895,South Region,DDD,2014J,35-55,Pass,106.1,6,DDD-2014J
226955,East Midlands Region,FFF,2014J,0-35,Fail,59.75,2052,FFF-2014J
227020,North Western Region,DDD,2013J,0-35,Fail,116.2,404,DDD-2013J
227192,London Region,CCC,2014B,0-35,Pass,124.41,1492,CCC-2014B
227192,London Region,EEE,2013J,0-35,Pass,77.04,2298,EEE-2013J
227297,London Region,FFF,2014B,0-35,Pass,73.75,3226,FFF-2014B
227401,North Region,FFF,2013B,0-35,Fail,45.5,1489,FFF-2013B
227416,South East Region,BBB,2013J,0-35,Fail,46.12,93,BBB-2013J
227491,West Midlands Region,DDD,2013B,0-35,Withdrawn,28.59,1555,DDD-2013B
227499,London Region,AAA,2013J,35-55,Distinction,83.5,2953,AAA-2013J
227517,Ireland,AAA,2013J,0-35,Fail,61.7,1205,AAA-2013J
227752,Yorkshire Region,CCC,2014B,35-55,Fail,62.18,1830,CCC-2014B
227826,East Midlands Region,DDD,2014B,0-35,Withdrawn,30.77,324,DDD-2014B
228021,Scotland,AAA,2014J,35-55,Distinction,82.2,4028,AAA-2014J
228082,London Region,AAA,2013J,0-35,Pass,74.8,227,AAA-2013J
228138,West Midlands Region,FFF,2014B,0-35,Pass,61.75,1635,FFF-2014B
228153,West Midlands Region,CCC,2014B,0-35,Fail,0.6,128,CCC-2014B
228222,East Midlands Region,AAA,2013J,0-35,Pass,60.7,445,AAA-2013J
228242,East Anglian Region,DDD,2013B,0-35,Fail,38.95,983,DDD-2013B
228258,South East Region,FFF,2014B,0-35,Fail,60.25,1534,FFF-2014B
228272,South Region,DDD,2014B,0-35,Pass,119.6,1893,DDD-2014B
228373,South West Region,DDD,2014B,0-35,Fail,14.07,334,DDD-2014B
228383,Yorkshire Region,AAA,2014J,0-35,Pass,70.1,2386,AAA-2014J
228481,London Region,BBB,2014B,0-35,Pass,63.29,1003,BBB-2014B
228633,West Midlands Region,FFF,2014J,0-35,Pass,81.5,2457,FFF-2014J
228695,East Midlands Region,DDD,2013J,0-35,Withdrawn,26.05,312,DDD-2013J
228695,East Midlands Region,FFF,2013J,0-35,Pass,64.5,1393,FFF-2013J
228703,East Anglian Region,FFF,2013B,0-35,Pass,81.75,3661,FFF-2013B
228729,East Anglian Region,FFF,2014B,35-55,Pass,88.75,8202,FFF-2014B
228775,North Region,DDD,2014B,0-35,Fail,36.7,938,DDD-2014B
228784,Ireland,BBB,2014B,0-35,Pass,74.92,594,BBB-2014B
228824,Wales,BBB,2014B,0-35,Pass,55.82,803,BBB-2014B
228888,South Region,DDD,2013J,35-55,Pass,135.53,598,DDD-2013J
228909,North Region,BBB,2014J,35-55,Withdrawn,18.5,575,BBB-2014J
229057,London Region,DDD,2013B,0-35,Fail,2.47,220,DDD-2013B
229179,West Midlands Region,AAA,2013J,0-35,Pass,65.1,614,AAA-2013J
229240,East Anglian Region,BBB,2013B,0-35,Distinction,71.85,421,BBB-2013B
229326,West Midlands Region,BBB,2014J,35-55,Withdrawn,6.6,607,BBB-2014J
229361,East Midlands Region,AAA,2013J,0-35,Pass,77.5,1215,AAA-2013J
229417,North Western Region,FFF,2013J,0-35,Fail,14.5,444,FFF-2013J
229426,West Midlands Region,BBB,2013B,0-35,Distinction,82.59,329,BBB-2013B
229498,Scotland,FFF,2014J,0-35,Pass,90.25,3854,FFF-2014J
230052,North Western Region,DDD,2013B,0-35,Withdrawn,10.48,833,DDD-2013B
230081,East Midlands Region,BBB,2013J,0-35,Pass,72.18,727,BBB-2013J
230279,London Region,FFF,2013B,0-35,Pass,69.0,3529,FFF-2013B
230383,Yorkshire Region,BBB,2014J,0-35,Pass,66.3,3045,BBB-2014J
230510,South Region,DDD,2013J,0-35,Fail,11.82,167,DDD-2013J
230684,North Western Region,FFF,2013B,0-35,Fail,35.25,1325,FFF-2013B
230761,North Region,CCC,2014B,0-35,Fail,71.73,448,CCC-2014B
230947,North Western Region,FFF,2014J,0-35,Fail,9.5,132,FFF-2014J
231017,Scotland,EEE,2014J,35-55,Pass,74.92,1520,EEE-2014J
231019,South West Region,EEE,2014B,0-35,Fail,20.52,708,EEE-2014B
231024,South Region,FFF,2013J,35-55,Pass,49.25,3567,FFF-2013J
231320,Yorkshire Region,FFF,2013J,0-35,Withdrawn,11.75,788,FFF-2013J
231339,Scotland,CCC,2014B,0-35,Distinction,156.97,2571,CCC-2014B
231339,Scotland,EEE,2014B,0-35,Distinction,90.96,2213,EEE-2014B
231554,London Region,AAA,2013J,0-35,Pass,52.8,1839,AAA-2013J
231572,South West Region,DDD,2013J,0-35,Pass,114.2,552,DDD-2013J
231606,Wales,FFF,2013J,35-55,Fail,63.0,4911,FFF-2013J
231959,North Region,BBB,2013J,35-55,Withdrawn,23.23,271,BBB-2013J
231959,North Region,BBB,2014B,35-55,Fail,24.03,156,BBB-2014B
231973,South East Region,DDD,2014B,35-55,Withdrawn,6.0,616,DDD-2014B
232072,Wales,CCC,2014J,0-35,Fail,16.55,1989,CCC-2014J
232078,Yorkshire Region,DDD,2013J,35-55,Withdrawn,12.4,443,DDD-2013J
232078,Yorkshire Region,EEE,2014J,35-55,Fail,8.96,112,EEE-2014J
232173,North Western Region,FFF,2014J,0-35,Pass,68.0,4790,FFF-2014J
232286,Yorkshire Region,FFF,2014B,0-35,Pass,73.25,4257,FFF-2014B
232307,South Region,AAA,2014J,35-55,Pass,64.9,702,AAA-2014J
232347,South Region,FFF,2013J,0-35,Pass,81.5,2915,FFF-2013J
232480,London Region,GGG,2014J,35-55,Fail,0.0,102,GGG-2014J
232539,South East Region,BBB,2014B,0-35,Distinction,85.33,672,BBB-2014B
232660,East Anglian Region,FFF,2013J,0-35,Distinction,93.25,5008,FFF-2013J
232675,West Midlands Region,FFF,2013B,0-35,Fail,15.5,769,FFF-2013B
232695,Wales,BBB,2013B,0-35,Pass,74.97,1274,BBB-2013B
232764,West Midlands Region,FFF,2013B,0-35,Withdrawn,19.5,911,FFF-2013B
232764,West Midlands Region,FFF,2013J,0-35,Pass,73.5,3534,FFF-2013J
232827,South Region,DDD,2014B,35-55,Distinction,162.2,1241,DDD-2014B
232833,East Midlands Region,CCC,2014B,0-35,Withdrawn,5.84,151,CCC-2014B
232856,East Anglian Region,FFF,2013J,35-55,Distinction,85.75,5048,FFF-2013J
233087,East Midlands Region,FFF,2013J,0-35,Distinction,95.5,6891,FFF-2013J
233095,West Midlands Region,BBB,2014B,0-35,Pass,70.82,195,BBB-2014B
233102,South East Region,BBB,2014B,0-35,Pass,62.83,782,BBB-2014B
233153,South East Region,GGG,2013J,0-35,Pass,0.0,1251,GGG-2013J
233311,South West Region,EEE,2013J,0-35,Pass,93.32,3328,EEE-2013J
233317,Yorkshire Region,BBB,2013J,0-35,Pass,64.13,1112,BBB-2013J
233335,Yorkshire Region,EEE,2014J,0-35,Pass,74.8,1892,EEE-2014J
233389,West Midlands Region,DDD,2013B,0-35,Fail,48.37,876,DDD-2013B
233444,London Region,CCC,2014B,0-35,Withdrawn,4.36,499,CCC-2014B
233444,London Region,CCC,2014J,0-35,Withdrawn,11.38,221,CCC-2014J
233685,South West Region,EEE,2014J,0-35,Pass,80.08,4439,EEE-2014J
233752,North Western Region,BBB,2013J,35-55,Pass,76.59,7769,BBB-2013J
233771,South West Region,DDD,2013B,0-35,Pass,151.89,1998,DDD-2013B
233771,South West Region,EEE,2013J,0-35,Pass,84.32,883,EEE-2013J
233868,South Region,DDD,2014B,0-35,Withdrawn,34.77,581,DDD-2014B
233868,South Region,DDD,2014J,0-35,Fail,7.0,48,DDD-2014J
233873,Yorkshire Region,DDD,2014J,0-35,Pass,139.05,1031,DDD-2014J
233957,South Region,BBB,2013J,0-35,Fail,69.47,414,BBB-2013J
234068,East Anglian Region,FFF,2013J,35-55,Fail,8.75,857,FFF-2013J
234196,East Anglian Region,FFF,2013B,0-35,Withdrawn,8.0,117,FFF-2013B
234311,Scotland,CCC,2014B,0-35,Fail,9.13,722,CCC-2014B
234311,Scotland,EEE,2013J,0-35,Pass,78.2,1630,EEE-2013J
234406,Scotland,DDD,2013J,0-35,Pass,103.28,1016,DDD-2013J
234552,North Western Region,DDD,2014J,0-35,Pass,152.8,4053,DDD-2014J
234559,Scotland,EEE,2014B,35-55,Pass,63.72,932,EEE-2014B
234609,South West Region,FFF,2013B,35-55,Pass,82.0,7784,FFF-2013B
234661,South Region,FFF,2013B,0-35,Withdrawn,15.75,600,FFF-2013B
234661,South Region,FFF,2014J,0-35,Pass,88.75,4168,FFF-2014J
234727,East Anglian Region,FFF,2013B,0-35,Distinction,91.25,6513,FFF-2013B
234740,West Midlands Region,CCC,2014B,0-35,Withdrawn,33.46,683,CCC-2014B
234740,West Midlands Region,DDD,2013B,0-35,Pass,135.75,3964,DDD-2013B
234796,London Region,FFF,2014B,0-35,Pass,74.25,2322,FFF-2014B
234859,London Region,DDD,2013B,0-35,Pass,126.88,401,DDD-2013B
234929,Wales,BBB,2013J,0-35,Fail,59.18,422,BBB-2013J
234978,South Region,DDD,2013B,0-35,Fail,19.48,157,DDD-2013B
235068,East Midlands Region,AAA,2014J,35-55,Pass,59.6,2811,AAA-2014J
235097,North Western Region,BBB,2013B,0-35,Fail,18.21,877,BBB-2013B
235131,Yorkshire Region,FFF,2013J,0-35,Withdrawn,51.25,170,FFF-2013J
235371,East Anglian Region,BBB,2014J,0-35,Pass,69.65,275,BBB-2014J
235380,South Region,BBB,2014B,0-35,Fail,41.4,370,BBB-2014B
235428,London Region,BBB,2014B,35-55,Fail,39.49,561,BBB-2014B
235428,London Region,DDD,2013B,35-55,Withdrawn,28.36,1139,DDD-2013B
235492,North Region,DDD,2013B,35-55,Fail,10.97,337,DDD-2013B
235507,Yorkshire Region,AAA,2013J,0-35,Withdrawn,6.5,190,AAA-2013J
235507,Yorkshire Region,AAA,2014J,0-35,Pass,56.3,1067,AAA-2014J
235584,South Region,DDD,2013B,0-35,Fail,5.48,323,DDD-2013B
235670,London Region,FFF,2013J,35-55,Pass,76.25,1592,FFF-2013J
235706,West Midlands Region,FFF,2013J,0-35,Fail,22.75,684,FFF-2013J
235747,South West Region,FFF,2014J,0-35,Withdrawn,9.25,189,FFF-2014J
235768,South West Region,FFF,2014J,35-55,Pass,60.75,2185,FFF-2014J
235777,London Region,DDD,2013J,0-35,Withdrawn,11.07,1055,DDD-2013J
235893,Scotland,DDD,2014J,35-55,Distinction,188.8,2250,DDD-2014J
235971,West Midlands Region,FFF,2014J,0-35,Pass,87.25,3305,FFF-2014J
235978,London Region,FFF,2013J,35-55,Pass,82.0,5742,FFF-2013J
236015,West Midlands Region,DDD,2014B,0-35,Withdrawn,9.2,256,DDD-2014B
236090,East Anglian Region,FFF,2014J,0-35,Fail,63.25,4044,FFF-2014J
236161,South Region,BBB,2014B,35-55,Pass,66.87,746,BBB-2014B
236205,Ireland,CCC,2014B,35-55,Pass,94.43,3318,CCC-2014B
236284,Scotland,AAA,2013J,0-35,Pass,75.5,732,AAA-2013J
236498,Yorkshire Region,DDD,2013B,0-35,Fail,86.19,1542,DDD-2013B
236620,South Region,CCC,2014B,35-55,Pass,154.59,3134,CCC-2014B
236620,South Region,DDD,2013B,35-55,Pass,132.07,2290,DDD-2013B
236844,North Western Region,FFF,2013B,35-55,Pass,75.75,1607,FFF-2013B
236857,North Western Region,DDD,2013J,0-35,Pass,121.92,699,DDD-2013J
236875,West Midlands Region,AAA,2014J,0-35,Pass,46.7,201,AAA-2014J
236953,South East Region,DDD,2013J,0-35,Pass,156.95,1517,DDD-2013J
237182,East Anglian Region,FFF,2014B,0-35,Fail,59.25,1017,FFF-2014B
237274,Yorkshire Region,AAA,2014J,0-35,Pass,72.2,2025,AAA-2014J
237304,North Region,BBB,2013B,0-35,Fail,32.25,211,BBB-2013B
237370,East Midlands Region,FFF,2014B,0-35,Withdrawn,21.75,586,FFF-2014B
237387,East Anglian Region,FFF,2013J,0-35,Withdrawn,41.5,1140,FFF-2013J
237401,London Region,FFF,2013B,35-55,Pass,80.25,2493,FFF-2013B
237602,South East Region,DDD,2013J,0-35,Pass,155.78,1212,DDD-2013J
237808,East Anglian Region,DDD,2013J,35-55,Fail,12.78,353,DDD-2013J
237891,Scotland,FFF,2014J,0-35,Pass,72.0,2100,FFF-2014J
237913,North Western Region,BBB,2013B,0-35,Fail,34.72,1316,BBB-2013B
237913,North Western Region,BBB,2014J,0-35,Pass,69.25,2224,BBB-2014J
237921,London Region,GGG,2014J,35-55,Distinction,0.0,2431,GGG-2014J
237934,Scotland,CCC,2014B,0-35,Fail,8.58,144,CCC-2014B
237934,Scotland,EEE,2014B,0-35,Fail,8.16,57,EEE-2014B
237953,East Midlands Region,FFF,2013B,35-55,Pass,50.0,1204,FFF-2013B
238007,South Region,AAA,2013J,55<=,Pass,79.5,1935,AAA-2013J
238144,Wales,BBB,2014J,35-55,Fail,44.6,733,BBB-2014J
238150,Scotland,FFF,2013J,35-55,Pass,86.0,10605,FFF-2013J
238255,Scotland,CCC,2014J,0-35,Withdrawn,5.88,219,CCC-2014J
238519,South Region,BBB,2014B,0-35,Withdrawn,32.89,303,BBB-2014B
238800,East Midlands Region,DDD,2013J,0-35,Fail,27.43,279,DDD-2013J
238901,East Midlands Region,FFF,2013B,0-35,Fail,57.0,2603,FFF-2013B
238983,West Midlands Region,DDD,2013J,0-35,Pass,158.27,2978,DDD-2013J
239095,Yorkshire Region,GGG,2013J,35-55,Pass,0.0,553,GGG-2013J
239345,South Region,FFF,2014B,35-55,Pass,85.5,3436,FFF-2014B
239459,East Midlands Region,DDD,2014B,35-55,Pass,123.72,2330,DDD-2014B
239540,East Anglian Region,FFF,2013B,0-35,Pass,57.0,3119,FFF-2013B
239707,Wales,CCC,2014B,35-55,Withdrawn,9.99,444,CCC-2014B
239748,South East Region,FFF,2013B,0-35,Fail,52.0,592,FFF-2013B
239751,East Midlands Region,GGG,2014J,35-55,Pass,0.0,994,GGG-2014J
239908,South Region,EEE,2014J,0-35,Pass,79.52,806,EEE-2014J
240024,West Midlands Region,FFF,2013B,0-35,Pass,49.5,2703,FFF-2013B
240186,Scotland,DDD,2014J,0-35,Pass,160.25,917,DDD-2014J
240236,West Midlands Region,DDD,2014J,0-35,Fail,61.3,1066,DDD-2014J
240389,South Region,DDD,2013B,35-55,Withdrawn,37.78,1080,DDD-2013B
240389,South Region,DDD,2014B,35-55,Withdrawn,43.23,36,DDD-2014B
240486,South Region,CCC,2014J,35-55,Fail,85.93,1286,CCC-2014J
240486,South Region,DDD,2014B,35-55,Pass,131.85,2620,DDD-2014B
240641,North Region,DDD,2013J,0-35,Pass,131.0,950,DDD-2013J
240712,London Region,AAA,2013J,0-35,Pass,74.2,321,AAA-2013J
240755,London Region,DDD,2013B,0-35,Withdrawn,47.03,592,DDD-2013B
240755,London Region,DDD,2014B,0-35,Distinction,125.0,76,DDD-2014B
240884,South Region,AAA,2013J,0-35,Pass,56.4,427,AAA-2013J
240936,South East Region,DDD,2013B,0-35,Fail,7.12,52,DDD-2013B
240993,East Midlands Region,BBB,2013J,35-55,Pass,64.95,1246,BBB-2013J
241039,West Midlands Region,FFF,2013J,35-55,Pass,73.5,2805,FFF-2013J
241066,North Region,DDD,2014J,0-35,Pass,120.8,356,DDD-2014J
241166,South Region,FFF,2013B,0-35,Fail,15.75,1592,FFF-2013B
241338,South West Region,BBB,2013J,35-55,Fail,31.13,85,BBB-2013J
241649,East Anglian Region,AAA,2013J,35-55,Pass,78.8,1892,AAA-2013J
241728,West Midlands Region,EEE,2014J,0-35,Distinction,97.76,8641,EEE-2014J
241729,East Midlands Region,AAA,2013J,35-55,Fail,59.6,1829,AAA-2013J
241769,South West Region,DDD,2014J,0-35,Withdrawn,19.0,213,DDD-2014J
241771,South East Region,DDD,2013B,0-35,Fail,68.97,681,DDD-2013B
241922,North Western Region,DDD,2013B,0-35,Pass,112.32,1477,DDD-2013B
241955,South West Region,CCC,2014B,0-35,Fail,0.6,313,CCC-2014B
242149,North Western Region,BBB,2013B,0-35,Withdrawn,14.87,328,BBB-2013B
242149,North Western Region,BBB,2013J,0-35,Fail,14.87,44,BBB-2013J
242254,London Region,FFF,2014B,0-35,Fail,49.25,1157,FFF-2014B
242390,London Region,BBB,2014B,0-35,Fail,32.15,137,BBB-2014B
242472,South Region,DDD,2013J,35-55,Fail,42.55,1134,DDD-2013J
242491,East Midlands Region,FFF,2013J,0-35,Distinction,88.75,3232,FFF-2013J
242633,Yorkshire Region,DDD,2014B,0-35,Pass,100.42,470,DDD-2014B
242636,West Midlands Region,CCC,2014J,0-35,Fail,0.0,108,CCC-2014J
242778,Scotland,CCC,2014B,35-55,Withdrawn,0.0,109,CCC-2014B
242778,Scotland,CCC,2014J,35-55,Fail,93.97,669,CCC-2014J
242778,Scotland,EEE,2013J,35-55,Pass,82.2,1269,EEE-2013J
242793,London Region,AAA,2013J,35-55,Pass,79.2,658,AAA-2013J
242858,East Midlands Region,CCC,2014B,0-35,Pass,149.93,2168,CCC-2014B
242858,East Midlands Region,EEE,2013J,0-35,Pass,90.12,2720,EEE-2013J
242893,Yorkshire Region,BBB,2013J,0-35,Withdrawn,22.52,464,BBB-2013J
242893,Yorkshire Region,BBB,2014J,0-35,Withdrawn,0.0,85,BBB-2014J
242998,South East Region,FFF,2014B,35-55,Pass,94.25,2572,FFF-2014B
243025,Scotland,DDD,2014J,0-35,Pass,130.3,1147,DDD-2014J
243358,Scotland,CCC,2014J,0-35,Pass,128.81,721,CCC-2014J
243372,South West Region,DDD,2013J,35-55,Pass,127.97,2069,DDD-2013J
243396,North Western Region,FFF,2013J,0-35,Fail,13.5,648,FFF-2013J
243510,South West Region,AAA,2014J,0-35,Fail,42.5,549,AAA-2014J
243600,London Region,FFF,2013B,0-35,Fail,60.5,604,FFF-2013B
243657,Wales,FFF,2013B,35-55,Distinction,85.0,5790,FFF-2013B
243851,East Midlands Region,BBB,2013J,0-35,Pass,84.13,1060,BBB-2013J
243909,South West Region,BBB,2013J,0-35,Fail,3.2,42,BBB-2013J
243926,East Midlands Region,EEE,2014J,0-35,Fail,9.76,750,EEE-2014J
243992,South Region,BBB,2013J,35-55,Pass,57.52,236,BBB-2013J
244064,North Western Region,BBB,2014B,0-35,Distinction,81.08,658,BBB-2014B
244114,West Midlands Region,FFF,2013B,0-35,Pass,73.75,2447,FFF-2013B
244166,West Midlands Region,EEE,2014B,0-35,Fail,50.04,837,EEE-2014B
244205,North Western Region,FFF,2013J,35-55,Pass,63.5,4616,FFF-2013J
244246,South East Region,AAA,2014J,0-35,Pass,67.8,1365,AAA-2014J
244738,London Region,CCC,2014J,0-35,Distinction,177.03,1966,CCC-2014J
244738,London Region,DDD,2013J,0-35,Pass,154.43,1608,DDD-2013J
244816,North Western Region,FFF,2013B,35-55,Withdrawn,23.75,3071,FFF-2013B
244875,East Anglian Region,DDD,2013B,0-35,Pass,118.11,1359,DDD-2013B
244902,East Anglian Region,CCC,2014B,0-35,Withdrawn,0.0,134,CCC-2014B
244918,London Region,FFF,2013B,35-55,Pass,87.5,1338,FFF-2013B
244919,Yorkshire Region,DDD,2013B,0-35,Withdrawn,42.57,998,DDD-2013B
244961,East Midlands Region,FFF,2014B,0-35,Pass,79.25,2669,FFF-2014B
244977,East Anglian Region,CCC,2014B,0-35,Pass,158.09,3744,CCC-2014B
244977,East Anglian Region,EEE,2014B,0-35,Distinction,92.52,1754,EEE-2014B
245217,East Midlands Region,CCC,2014B,0-35,Withdrawn,16.65,503,CCC-2014B
245217,East Midlands Region,CCC,2014J,0-35,Fail,77.12,444,CCC-2014J
245283,London Region,FFF,2013J,35-55,Pass,78.5,2843,FFF-2013J
245316,North Western Region,EEE,2013J,0-35,Fail,38.56,981,EEE-2013J
245404,North Western Region,BBB,2013B,35-55,Fail,17.0,488,BBB-2013B
245494,Scotland,CCC,2014B,35-55,Withdrawn,17.95,1971,CCC-2014B
245494,Scotland,EEE,2013J,35-55,Pass,84.96,3967,EEE-2013J
245600,North Region,CCC,2014J,0-35,Pass,169.82,680,CCC-2014J
245605,South Region,EEE,2013J,0-35,Distinction,91.2,1525,EEE-2013J
245653,Scotland,DDD,2013J,0-35,Fail,8.8,177,DDD-2013J
245784,East Anglian Region,BBB,2014J,35-55,Fail,17.3,1199,BBB-2014J
245802,South East Region,GGG,2014B,35-55,Pass,0.0,859,GGG-2014B
245946,Wales,DDD,2013J,0-35,Pass,84.0,382,DDD-2013J
245987,South Region,BBB,2013J,35-55,Pass,48.19,140,BBB-2013J
246060,West Midlands Region,EEE,2013J,0-35,Distinction,99.72,1486,EEE-2013J
246112,North Region,FFF,2013B,0-35,Fail,5.5,190,FFF-2013B
246652,Wales,DDD,2013B,35-55,Pass,132.86,3796,DDD-2013B
246829,Yorkshire Region,CCC,2014J,0-35,Withdrawn,16.69,349,CCC-2014J
246834,South West Region,AAA,2013J,35-55,Pass,54.8,1174,AAA-2013J
247267,South East Region,BBB,2013B,0-35,Fail,42.15,559,BBB-2013B
247292,Wales,BBB,2014B,35-55,Pass,53.41,2338,BBB-2014B
247304,East Anglian Region,CCC,2014J,0-35,Fail,9.52,177,CCC-2014J
247457,South East Region,BBB,2014J,0-35,Distinction,84.95,1010,BBB-2014J
247513,East Midlands Region,BBB,2014B,35-55,Pass,75.51,648,BBB-2014B
247666,North Western Region,FFF,2013B,0-35,Pass,69.75,4912,FFF-2013B
247819,South East Region,CCC,2014B,0-35,Pass,110.38,1540,CCC-2014B
247819,South East Region,EEE,2014B,0-35,Pass,86.76,2328,EEE-2014B
247856,South Region,FFF,2013B,0-35,Pass,75.0,6180,FFF-2013B
247902,West Midlands Region,BBB,2013J,0-35,Pass,59.97,535,BBB-2013J
247967,West Midlands Region,BBB,2014J,0-35,Withdrawn,18.8,428,BBB-2014J
248103,Yorkshire Region,BBB,2013B,0-35,Pass,77.91,744,BBB-2013B
248252,Yorkshire Region,DDD,2013J,35-55,Withdrawn,2.3,239,DDD-2013J
248270,North Western Region,AAA,2013J,0-35,Pass,78.9,1969,AAA-2013J
248511,South West Region,DDD,2013B,35-55,Pass,93.67,842,DDD-2013B
248581,West Midlands Region,AAA,2014J,0-35,Distinction,85.0,2883,AAA-2014J
248653,London Region,BBB,2013J,0-35,Distinction,87.44,1079,BBB-2013J
248695,North Western Region,DDD,2013J,0-35,Fail,80.17,968,DDD-2013J
248716,North Region,BBB,2013J,35-55,Pass,46.07,672,BBB-2013J
248800,West Midlands Region,BBB,2013J,0-35,Withdrawn,3.5,92,BBB-2013J
248818,South West Region,CCC,2014J,0-35,Withdrawn,0.88,127,CCC-2014J
248818,South West Region,EEE,2014B,0-35,Pass,92.24,1018,EEE-2014B
248882,London Region,FFF,2013J,35-55,Pass,85.0,6379,FFF-2013J
248961,South Region,DDD,2013J,0-35,Pass,133.4,815,DDD-2013J
248994,Wales,DDD,2013B,0-35,Pass,167.88,2728,DDD-2013B
249154,Yorkshire Region,BBB,2014J,0-35,Fail,0.0,90,BBB-2014J
249357,North Region,FFF,2014J,35-55,Pass,75.25,3147,FFF-2014J
249359,Scotland,DDD,2014J,0-35,Pass,109.25,300,DDD-2014J
249362,Ireland,FFF,2013B,35-55,Distinction,90.25,7165,FFF-2013B
249423,West Midlands Region,DDD,2013B,35-55,Pass,95.89,1312,DDD-2013B
249534,East Midlands Region,BBB,2013B,35-55,Pass,72.97,649,BBB-2013B
249570,East Midlands Region,FFF,2013B,0-35,Fail,11.5,34,FFF-2013B
249704,North Western Region,DDD,2013J,0-35,Withdrawn,15.2,327,DDD-2013J
249750,Scotland,FFF,2013J,0-35,Pass,67.5,1824,FFF-2013J
249965,North Western Region,GGG,2013J,0-35,Distinction,0.0,777,GGG-2013J
249996,South East Region,DDD,2013B,0-35,Fail,29.52,1420,DDD-2013B
250047,Scotland,EEE,2013J,35-55,Pass,86.92,4844,EEE-2013J
250123,South Region,BBB,2014B,0-35,Distinction,84.18,170,BBB-2014B
250159,South East Region,EEE,2014J,0-35,Pass,70.6,1167,EEE-2014J
250163,East Anglian Region,DDD,2013J,35-55,Pass,167.8,3076,DDD-2013J
250644,Scotland,DDD,2013J,0-35,Withdrawn,16.5,370,DDD-2013J
251166,South West Region,FFF,2014J,0-35,Fail,71.5,4759,FFF-2014J
251351,Scotland,BBB,2013B,0-35,Pass,67.3,610,BBB-2013B
251375,Ireland,FFF,2014B,0-35,Pass,80.25,3901,FFF-2014B
251385,East Anglian Region,CCC,2014B,0-35,Distinction,120.15,3722,CCC-2014B
251405,South West Region,FFF,2013J,0-35,Pass,74.75,2530,FFF-2013J
251815,Wales,BBB,2013J,35-55,Fail,21.86,84,BBB-2013J
251965,London Region,FFF,2013J,0-35,Fail,17.75,259,FFF-2013J
251999,North Region,DDD,2013B,0-35,Pass,95.16,2482,DDD-2013B
252041,South Region,FFF,2013B,35-55,Fail,68.5,3214,FFF-2013B
252073,Yorkshire Region,AAA,2014J,35-55,Pass,47.0,865,AAA-2014J
